Time,Subtitle,Translation
18:01,“今夜は どっちを弾く？”,"and say, ""Which do you want to play tonight?"""
18:05,ダメだ こりゃ こりゃダメだ,You're impossible. Just impossible.
18:19,（ｴﾘｯｸ） ヤバい めっちゃ遅刻やわ,I'm running late.
18:22,（奈緒美）仕事ですか？ （ｴﾘｯｸ）うん,-For work? -Yeah.
18:23,じゃあ 朝ご飯なしでいいですよ ラップしとくから,You don't have to eat. I'll wrap it up for you.
18:25,（ｴﾘｯｸ）いや 食べたい （奈緒美）食べる？,"-No, I want some. -You'll have some?"
18:27,じゃあ １個 ちょうど できてるから…,"Oh, then here's one that's ready."
18:30,（ｴﾘｯｸ）食べていい？ （奈緒美）うん,-Can I eat it? -Yeah.
18:31,（奈緒美） 本当に食べる時間ある？ （ｴﾘｯｸ）いや もう ちょっと お腹すいたから,"-Do you really have time to eat? -No, but I'm hungry."
18:35,いただきます （奈緒美）はい,-I'm digging in. -Go ahead.
18:38,助かったわ むっちゃ,Thanks! You saved me.
18:41,（奈緒美）すごいいい波 出た？,Were the waves good?
18:43,（ｴﾘｯｸ）いや 今日もう 風がヤバくて,It was really windy today.
18:48,（ｴﾘｯｸ）嵐みたいやった （奈緒美）あら 危なかった？,"-It was like a storm. -Oh, so it was dangerous?"
18:51,でも楽しかったよ 何本か乗れたし,"-No, it was fun. -Was it? I caught a few waves."
18:55,（ｴﾘｯｸ）よし （奈緒美）ほい,-All right. -Okay.
18:57,（ｴﾘｯｸ）ごちそうさん （奈緒美）はい,-Thanks for the food. -Sure.
18:58,ありがとう そんな バタバタと食べてくれて,Thanks for eating it even though you have to rush.
19:01,（ｴﾘｯｸ）いや おいしかったよ （奈緒美）うん,-It was delicious. -Thanks.
19:04,（奈緒美）じゃあ 頑張ってきて （ｴﾘｯｸ）ありがとう,-Work hard. -Thanks.
19:06,（奈緒美）いってらっしゃーい （ｴﾘｯｸ）いってきます,-Bye! -I'm off.
19:08,（奈緒美）いっか ３人分か,So for three more...
19:11,（侑哉の口笛） （侑哉）うまそう,Looks good.
19:14,（侑哉）超スッキリした （奈緒美）エビアン まだ起きてないんだ,-I feel good. -Avian's not up yet.
19:17,（奈緒美）いただきまーす （侑哉）いただきます,-Bon appétit. -Bon appétit.
19:20,（侑哉）マジ眠い もう これ食ったら寝る,I'm so sleepy. I'm going back to sleep after this.
19:23,寝る？ （侑哉）寝る,-You're going to sleep? -Yeah.
19:25,違うよ そうだよ 今日さ 買い物 行くだけじゃさ 絶対 時間余んの,"So if we just go shopping today, we're going to have a lot of free time."
19:30,暇じゃん 海 行かね？,We'll be bored. Wanna go to the beach?
19:32,おお いいよ 行こう,"Sure, let's go."
19:35,いい海あんのよ めっちゃ景色きれいな,There's a beach with a beautiful view.
19:38,１時間ぐらいなんだけど こっから,It's about an hour from here.
19:41,（侑哉）行こう （奈緒美）行こう,-Let's go. -Let's go.
19:42,（侑哉）海 行って 買い物 行って 帰ってきたら,"If we go to the beach, then go shopping, then come back, it'll be perfect."
19:46,ちょうどいいっしょ？ 飯作って みんな帰ってきて みたいな,"If we go to the beach, then go shopping, then come back, it'll be perfect. We can make dinner when everyone comes home."
19:49,（奈緒美）泳ぐの？,Are we going to swim?
19:51,ううん,What? No.
19:52,見に行くだけ？ （侑哉）うん,-We're just going to see it? -Yeah.
19:54,うん 行きたい,"Okay, I want to go."
19:59,ごちそうさん ありがとう （奈緒美）はい,Thanks for the food.
20:03,寝るわ 俺 少し （奈緒美）いいよ,-I'm going to sleep for a bit. -Sure.
20:06,12時半ぐらいに起こして 起きてなかったら,Can you wake me up around 12:30 if I'm not already up?
20:09,12時半ね,12:30?
20:10,（奈緒美）おやすみ （侑哉）ごちそうさん ありがとう,-Sleep well. -Thanks again for the food!
20:13,（侑哉）はい おやすみ,See you later.
21:40,（侑哉）何 緊張してんの？,Are you nervous?
21:43,（侑哉）緊張してんの？ （奈緒美）うん,-You're nervous? -Yeah.
21:45,（奈緒美）乙女心を分かって （侑哉）アハハハ,You need to understand girls.
21:48,（侑哉）デートだから？ （奈緒美）ちょっとはするよ そう,-Because this is a date? -Of course I am.
21:49,（奈緒美）しかも ちゃんと デートっぽい服 着てるから,And I dressed for a date today.
21:51,（侑哉）それね 思った 俺も （奈緒美）でしょ？,-I noticed that. -Right?
21:53,（侑哉）何かデートっぽい服 着てるなって,"Yeah, you're dressed for a date."
21:56,（奈緒美）ヤバい 超きれいなんだけど すでに,-Insane. It's already so beautiful. -Right?
21:58,（侑哉）なっ 何ビーチや？ ここ,-Insane. It's already so beautiful. -Right? -I wonder which beach it is. It's so nice. -It's so beautiful.
22:00,（奈緒美）めっちゃ きれい （侑哉）超きれいや,-I wonder which beach it is. It's so nice. -It's so beautiful.
22:03,（侑哉）海入りてえ 水着 持ってくればよかった,I wanna go in. I should've brought my swimsuit.
22:06,（侑哉）持ってきた？ （奈緒美）ううん,-Did you bring yours? -No.
22:08,（侑哉）持ってきてない？ （奈緒美）うん,-You didn't? -No.
22:14,（奈緒美）おっほっほっほ！ （侑哉）めっちゃ きれい,So pretty.
22:16,（奈緒美）えっ ちょっと待って,Hold on...
22:18,想像以上なんだけど （侑哉）めっちゃ きれい,-It's better than I imagined. -It's so beautiful.
22:21,（奈緒美）うわっ ヤバいよ （侑哉）めっちゃ きれい,-It's insane! -It's so beautiful.
22:28,冷たっ,It's cold.
22:29,いいな ここ,"It's nice here, isn't it?"
22:31,時間かけて来たかいあったわ,It was worth the drive.
22:35,（侑哉）めっちゃ きれい だって 水色だぞ,-It's super nice. -It's beautiful. The water is so blue.
22:37,（奈緒美）いや ヤバい （侑哉）今日の朝 茶色だったもん 水,-It's insane. -The waves this morning were brown.
22:41,（奈緒美）ヤバい 超きれい,It's insane how beautiful it is.
22:48,（シャッター音） （侑哉）悠介と もっと話してあげて,-You should talk to Yusuke more. -Why?
22:51,（奈緒美）何で？ （侑哉）悠介さ 日本行っててさ,-You should talk to Yusuke more. -Why? Since Yusuke went to Japan...
22:54,ちょっと出遅れたじゃん （奈緒美）うん うん…,he feels like he missed out.
22:57,だから 何か 心配してそうなんだ,I think he's anxious about it.
22:59,（奈緒美）何を？ （侑哉）出遅れてる感があるのを,-About what? -That he's sort of missed out.
23:01,多分 気にしてると思うから,I think it bothers him.
23:03,もっと何か話してあげて （奈緒美）分かった,-So will you talk with him more? -Okay.
23:06,（奈緒美）テラスハウスにさ 住みたいって思った理由,One of the reasons you wanted to stay at Terrace House
23:09,１個は語学やんか 語学留学やんか,"One of the reasons you wanted to stay at Terrace House was to learn English, right?"
23:12,何か他の理由ってあるの？,-Are there any other reasons? -No.
23:14,（侑哉）ない （奈緒美）何もないの？,-Are there any other reasons? -No. -Nothing? That's it? -Yeah.
23:16,（奈緒美）それだけ？ （侑哉）英語勉強して,-Nothing? That's it? -Yeah. All I want is to study English and become an actor.
23:18,俳優になる それだけ,All I want is to study English and become an actor.
23:21,（侑哉）何で？ 何かあんの？ （奈緒美）いや,-Why do you ask? -No reason.
23:24,（奈緒美）聞きたかった （侑哉）何だっけ？ 理由,-I just wanted to ask. -What was yours?
23:25,（奈緒美）私？ 同じような感じだよ,Mine? Pretty similar I guess.
23:27,英語 思い出したいから （侑哉）英語 思い出したい…,-I want to practice English. -Refresh your English.
23:30,働いたら すぐだぞ,It'll be quick once you start working.
23:32,いつからだっけ？ ５日に面接で？,-When do you start? The fifth? -You think?
23:34,５日に面接 そっから決める いつから働くか,"My interview is on the fifth, and I'll find out then when I'll start."
23:40,（侑哉）よっしゃあ 帰るか （奈緒美）帰る？,"-All right, should we head out? -You want to go?"
23:44,（侑哉）飽きたね （奈緒美）飽きた？,-I've had enough. -Bored of it?
23:45,（侑哉）俺はもうとっくに フフフ,For a while now.
23:48,いいよ じゃあ 何その 不満そうやん,-Okay then. -You sound unsatisfied.
23:50,（奈緒美）いや うん… （侑哉）別にいいよ （侑哉）飽きるまで 飽きるまでいいよ （奈緒美）せっかく来たんだもん,-Let's stay until you're satisfied. -We came all the way here.
23:55,（奈緒美）行く？,Should we go?
23:57,（侑哉）行きます？ （奈緒美）いいよ,-Should we? -Okay.
23:59,（侑哉）このへんで寝たい,I want to nap here.
24:01,（侑哉）分かる？ （奈緒美）うん,-You know what I mean? -Yeah.
24:03,（侑哉）シートひいて,-With a blanket laid out. -Yeah.
24:05,（奈緒美）だってほら 初デート 私 ピクニックとか それがいいって言ったやん 公園,Remember how I said I like picnics for first dates?
24:08,（侑哉）あっ そっか,-That's right. -I love it.
24:09,（侑哉）まっ デートじゃねえし これ （奈緒美）フフフ…,But this isn't a date.
24:13,（奈緒美）これ何？ （侑哉）遊び,"-What is it, then? -We're hanging out."
24:16,（侑哉）暇潰し （奈緒美）うん,Just killing time.
24:20,（侑哉）デートがよかった？,Did you want it to be a date?
24:21,（奈緒美）いや 分かんない これは何なんだろうっていう感じ,I don't know. I just didn't know what this was.
24:28,（ｴﾋﾞｱﾝ） すごい いいとこじゃん （奈緒美） めっちゃ きれいだった,-That's a really nice place. -It was so beautiful.
24:31,（ﾛｰﾚﾝ）何かあった？,Did anything happen?
24:33,何もない　何もない,-Nothing. -Nothing?
24:35,深い話とかなくて？,No deep conversations?
24:36,（奈緒美）深い話は全然 何もしてないよ （ﾛｰﾚﾝ）侑哉はもう 終わり…？,-No deep talks. -So Yuya is... done?
24:40,（ｴﾋﾞｱﾝ）フフフ… （奈緒美）終わり？ 何が？,Done? What do you mean?
24:43,（ﾛｰﾚﾝ）もう何か… （ｴﾋﾞｱﾝ）どういう意味？ 終わりって,"-I mean... -Yeah, what do you mean?"
24:45,もう何か 絶対 何もない？,So nothing is ever going to happen?
24:47,ないと思うよ,I don't think so.
24:48,ないんだね （奈緒美）シチュエーション すごい よかったけどね,-No? -The setting was nice.
